name,status,termination,objective_value
ObjectiveFile_VaryingCost_0802022_231.csv,ok,optimal,12687596.947272489
ObjectiveFile_VaryingCost_0802022_232.csv,ok,optimal,12675727.657381093
ObjectiveFile_VaryingCost_0802022_233.csv,ok,optimal,12663858.367489697
ObjectiveFile_VaryingCost_0802022_234.csv,ok,optimal,12651989.077598304
ObjectiveFile_VaryingCost_0802022_235.csv,ok,optimal,12640119.787706906
ObjectiveFile_VaryingCost_0802022_236.csv,ok,optimal,12628250.49781551
ObjectiveFile_VaryingCost_0802022_237.csv,ok,optimal,12616381.207924116
ObjectiveFile_VaryingCost_0802022_238.csv,ok,optimal,12604511.918032719
ObjectiveFile_VaryingCost_0802022_239.csv,ok,optimal,12592642.628141327
ObjectiveFile_VaryingCost_0802022_24.csv,ok,optimal,18134801.073585775
ObjectiveFile_VaryingCost_0802022_240.csv,ok,optimal,12580773.338249933
ObjectiveFile_VaryingCost_0802022_241.csv,ok,optimal,12568904.048358534
ObjectiveFile_VaryingCost_0802022_242.csv,ok,optimal,12557034.75846714
ObjectiveFile_VaryingCost_0802022_243.csv,ok,optimal,12545165.468575746
ObjectiveFile_VaryingCost_0802022_244.csv,ok,optimal,12533296.17868435
ObjectiveFile_VaryingCost_0802022_245.csv,ok,optimal,12521426.888792956
ObjectiveFile_VaryingCost_0802022_246.csv,ok,optimal,12509557.59890156
ObjectiveFile_VaryingCost_0802022_247.csv,ok,optimal,12497688.309010167
ObjectiveFile_VaryingCost_0802022_248.csv,ok,optimal,12485819.01911877
ObjectiveFile_VaryingCost_0802022_249.csv,ok,optimal,12473949.729227375
ObjectiveFile_VaryingCost_0802022_25.csv,ok,optimal,18083206.252157204
ObjectiveFile_VaryingCost_0802022_250.csv,ok,optimal,12462080.43933598
ObjectiveFile_VaryingCost_0802022_251.csv,ok,optimal,12450211.149444584
ObjectiveFile_VaryingCost_0802022_252.csv,ok,optimal,12438341.859553192
ObjectiveFile_VaryingCost_0802022_253.csv,ok,optimal,12426472.569661794
ObjectiveFile_VaryingCost_0802022_254.csv,ok,optimal,12414603.279770399
ObjectiveFile_VaryingCost_0802022_255.csv,ok,optimal,12402733.989879003
ObjectiveFile_VaryingCost_0802022_256.csv,ok,optimal,12390864.699987607
ObjectiveFile_VaryingCost_0802022_257.csv,ok,optimal,12378995.410096213
ObjectiveFile_VaryingCost_0802022_258.csv,ok,optimal,12367126.12020482
ObjectiveFile_VaryingCost_0802022_259.csv,ok,optimal,12355256.830313422
ObjectiveFile_VaryingCost_0802022_26.csv,ok,optimal,18031611.43072863
ObjectiveFile_VaryingCost_0802022_260.csv,ok,optimal,12343387.54042203
ObjectiveFile_VaryingCost_0802022_261.csv,ok,optimal,12331518.25053063
ObjectiveFile_VaryingCost_0802022_262.csv,ok,optimal,12319648.960639236
ObjectiveFile_VaryingCost_0802022_263.csv,ok,optimal,12307779.670747843
ObjectiveFile_VaryingCost_0802022_264.csv,ok,optimal,12295910.380856449
ObjectiveFile_VaryingCost_0802022_265.csv,ok,optimal,12284041.090965053
ObjectiveFile_VaryingCost_0802022_266.csv,ok,optimal,12804329.035061898
ObjectiveFile_VaryingCost_0802022_267.csv,ok,optimal,12774295.023365991
ObjectiveFile_VaryingCost_0802022_268.csv,ok,optimal,12744261.011670085
ObjectiveFile_VaryingCost_0802022_269.csv,ok,optimal,12714226.99997418
ObjectiveFile_VaryingCost_0802022_27.csv,ok,optimal,17980016.609300062
ObjectiveFile_VaryingCost_0802022_270.csv,ok,optimal,12684192.988278273
ObjectiveFile_VaryingCost_0802022_271.csv,ok,optimal,12654158.976582365
ObjectiveFile_VaryingCost_0802022_272.csv,ok,optimal,12624124.964886459
ObjectiveFile_VaryingCost_0802022_273.csv,ok,optimal,12600088.674538556
ObjectiveFile_VaryingCost_0802022_274.csv,ok,optimal,12581096.885064868
ObjectiveFile_VaryingCost_0802022_275.csv,ok,optimal,12562105.095591186
ObjectiveFile_VaryingCost_0802022_276.csv,ok,optimal,12543113.306117501
ObjectiveFile_VaryingCost_0802022_277.csv,ok,optimal,12524121.516643818
ObjectiveFile_VaryingCost_0802022_278.csv,ok,optimal,12505129.727170136
ObjectiveFile_VaryingCost_0802022_279.csv,ok,optimal,12486137.93769645
ObjectiveFile_VaryingCost_0802022_28.csv,ok,optimal,17928421.787871487
ObjectiveFile_VaryingCost_0802022_280.csv,ok,optimal,12467146.148222765
ObjectiveFile_VaryingCost_0802022_281.csv,ok,optimal,12448154.358749082
ObjectiveFile_VaryingCost_0802022_282.csv,ok,optimal,12429162.569275396
ObjectiveFile_VaryingCost_0802022_283.csv,ok,optimal,12410170.779801713
ObjectiveFile_VaryingCost_0802022_284.csv,ok,optimal,12391178.990328029
ObjectiveFile_VaryingCost_0802022_285.csv,ok,optimal,12372187.200854344
ObjectiveFile_VaryingCost_0802022_286.csv,ok,optimal,12353195.411380664
ObjectiveFile_VaryingCost_0802022_287.csv,ok,optimal,12334203.621906975
ObjectiveFile_VaryingCost_0802022_288.csv,ok,optimal,12315211.832433293
ObjectiveFile_VaryingCost_0802022_289.csv,ok,optimal,12296220.042959606
ObjectiveFile_VaryingCost_0802022_29.csv,ok,optimal,17876826.966442917
ObjectiveFile_VaryingCost_0802022_290.csv,ok,optimal,12277228.253485922
ObjectiveFile_VaryingCost_0802022_291.csv,ok,optimal,12258236.46401224
ObjectiveFile_VaryingCost_0802022_292.csv,ok,optimal,12239244.674538555
ObjectiveFile_VaryingCost_0802022_293.csv,ok,optimal,12220252.88506487
ObjectiveFile_VaryingCost_0802022_294.csv,ok,optimal,12201261.095591186
ObjectiveFile_VaryingCost_0802022_295.csv,ok,optimal,12182269.306117501
ObjectiveFile_VaryingCost_0802022_296.csv,ok,optimal,12176061.936790915
ObjectiveFile_VaryingCost_0802022_297.csv,ok,optimal,12175234.869121742
ObjectiveFile_VaryingCost_0802022_298.csv,ok,optimal,12174407.801452572
ObjectiveFile_VaryingCost_0802022_299.csv,ok,optimal,12173580.733783398
ObjectiveFile_VaryingCost_0802022_3.csv,ok,optimal,19427391.49497253
ObjectiveFile_VaryingCost_0802022_30.csv,ok,optimal,17825232.145014346
ObjectiveFile_VaryingCost_0802022_300.csv,ok,optimal,13133315.045624942
ObjectiveFile_VaryingCost_0802022_301.csv,ok,optimal,13121445.75573355
ObjectiveFile_VaryingCost_0802022_302.csv,ok,optimal,13109576.465842152
ObjectiveFile_VaryingCost_0802022_303.csv,ok,optimal,13097707.175950758
ObjectiveFile_VaryingCost_0802022_304.csv,ok,optimal,13085837.886059364
ObjectiveFile_VaryingCost_0802022_305.csv,ok,optimal,13073968.596167969
ObjectiveFile_VaryingCost_0802022_306.csv,ok,optimal,13062099.306276573
ObjectiveFile_VaryingCost_0802022_307.csv,ok,optimal,13050230.016385177
ObjectiveFile_VaryingCost_0802022_308.csv,ok,optimal,13038360.726493781
ObjectiveFile_VaryingCost_0802022_309.csv,ok,optimal,13026491.436602386
ObjectiveFile_VaryingCost_0802022_31.csv,ok,optimal,17773637.323585775
ObjectiveFile_VaryingCost_0802022_310.csv,ok,optimal,13014622.146710992
ObjectiveFile_VaryingCost_0802022_311.csv,ok,optimal,13002752.856819598
ObjectiveFile_VaryingCost_0802022_312.csv,ok,optimal,12990883.566928202
ObjectiveFile_VaryingCost_0802022_313.csv,ok,optimal,12979014.277036805
ObjectiveFile_VaryingCost_0802022_314.csv,ok,optimal,12967144.98714541
ObjectiveFile_VaryingCost_0802022_315.csv,ok,optimal,12955275.697254017
ObjectiveFile_VaryingCost_0802022_316.csv,ok,optimal,12943406.407362621
ObjectiveFile_VaryingCost_0802022_317.csv,ok,optimal,12931537.117471227
ObjectiveFile_VaryingCost_0802022_318.csv,ok,optimal,12919667.82757983
ObjectiveFile_VaryingCost_0802022_319.csv,ok,optimal,12907798.537688438
ObjectiveFile_VaryingCost_0802022_32.csv,ok,optimal,17722042.502157204
ObjectiveFile_VaryingCost_0802022_320.csv,ok,optimal,12895929.24779704
ObjectiveFile_VaryingCost_0802022_321.csv,ok,optimal,12884059.957905645
ObjectiveFile_VaryingCost_0802022_322.csv,ok,optimal,12872190.66801425
ObjectiveFile_VaryingCost_0802022_323.csv,ok,optimal,12860321.378122855
ObjectiveFile_VaryingCost_0802022_324.csv,ok,optimal,12848452.088231461
ObjectiveFile_VaryingCost_0802022_325.csv,ok,optimal,12836582.798340065
ObjectiveFile_VaryingCost_0802022_326.csv,ok,optimal,12824713.508448668
ObjectiveFile_VaryingCost_0802022_327.csv,ok,optimal,12812844.218557272
ObjectiveFile_VaryingCost_0802022_328.csv,ok,optimal,12800974.92866588
ObjectiveFile_VaryingCost_0802022_329.csv,ok,optimal,12789105.638774486
ObjectiveFile_VaryingCost_0802022_33.csv,ok,optimal,17670447.680728633
ObjectiveFile_VaryingCost_0802022_330.csv,ok,optimal,12777236.348883089
ObjectiveFile_VaryingCost_0802022_331.csv,ok,optimal,12765367.058991693
ObjectiveFile_VaryingCost_0802022_332.csv,ok,optimal,12753497.769100301
ObjectiveFile_VaryingCost_0802022_333.csv,ok,optimal,12741628.479208903
ObjectiveFile_VaryingCost_0802022_334.csv,ok,optimal,12729759.189317508
ObjectiveFile_VaryingCost_0802022_335.csv,ok,optimal,12717889.899426114
ObjectiveFile_VaryingCost_0802022_336.csv,ok,optimal,12706020.609534716
ObjectiveFile_VaryingCost_0802022_337.csv,ok,optimal,12694151.319643326
ObjectiveFile_VaryingCost_0802022_338.csv,ok,optimal,12682282.02975193
ObjectiveFile_VaryingCost_0802022_339.csv,ok,optimal,12670412.739860531
ObjectiveFile_VaryingCost_0802022_34.csv,ok,optimal,17618852.85930006
ObjectiveFile_VaryingCost_0802022_340.csv,ok,optimal,12658543.449969137
ObjectiveFile_VaryingCost_0802022_341.csv,ok,optimal,12646674.160077743
ObjectiveFile_VaryingCost_0802022_342.csv,ok,optimal,12634804.870186348
ObjectiveFile_VaryingCost_0802022_343.csv,ok,optimal,12622935.580294952
ObjectiveFile_VaryingCost_0802022_344.csv,ok,optimal,12611066.290403556
ObjectiveFile_VaryingCost_0802022_345.csv,ok,optimal,12599197.000512162
ObjectiveFile_VaryingCost_0802022_346.csv,ok,optimal,12587327.710620767
ObjectiveFile_VaryingCost_0802022_347.csv,ok,optimal,12575458.420729373
ObjectiveFile_VaryingCost_0802022_348.csv,ok,optimal,12563589.130837975
ObjectiveFile_VaryingCost_0802022_349.csv,ok,optimal,12551719.840946581
ObjectiveFile_VaryingCost_0802022_35.csv,ok,optimal,17567258.037871487
ObjectiveFile_VaryingCost_0802022_350.csv,ok,optimal,12539850.551055187
ObjectiveFile_VaryingCost_0802022_351.csv,ok,optimal,12527981.261163792
ObjectiveFile_VaryingCost_0802022_352.csv,ok,optimal,12516111.971272394
ObjectiveFile_VaryingCost_0802022_353.csv,ok,optimal,12504242.681381
ObjectiveFile_VaryingCost_0802022_354.csv,ok,optimal,12492373.391489604
ObjectiveFile_VaryingCost_0802022_355.csv,ok,optimal,12480504.101598212
ObjectiveFile_VaryingCost_0802022_356.csv,ok,optimal,12468634.811706817
ObjectiveFile_VaryingCost_0802022_357.csv,ok,optimal,12456765.52181542
ObjectiveFile_VaryingCost_0802022_358.csv,ok,optimal,12444896.231924025
ObjectiveFile_VaryingCost_0802022_359.csv,ok,optimal,12433026.942032628
ObjectiveFile_VaryingCost_0802022_36.csv,ok,optimal,17515663.21644292
ObjectiveFile_VaryingCost_0802022_360.csv,ok,optimal,12421157.652141234
ObjectiveFile_VaryingCost_0802022_361.csv,ok,optimal,12409288.362249838
ObjectiveFile_VaryingCost_0802022_362.csv,ok,optimal,12397419.072358444
ObjectiveFile_VaryingCost_0802022_363.csv,ok,optimal,12385549.782467049
ObjectiveFile_VaryingCost_0802022_364.csv,ok,optimal,12373680.492575655
ObjectiveFile_VaryingCost_0802022_365.csv,ok,optimal,12361811.202684259
ObjectiveFile_VaryingCost_0802022_366.csv,ok,optimal,12349941.912792863
ObjectiveFile_VaryingCost_0802022_367.csv,ok,optimal,12338072.622901468
ObjectiveFile_VaryingCost_0802022_368.csv,ok,optimal,12326203.333010074
ObjectiveFile_VaryingCost_0802022_369.csv,ok,optimal,12314334.043118678
ObjectiveFile_VaryingCost_0802022_37.csv,ok,optimal,17464068.395014346
ObjectiveFile_VaryingCost_0802022_370.csv,ok,optimal,12302464.753227282
ObjectiveFile_VaryingCost_0802022_371.csv,ok,optimal,12290595.46333589
ObjectiveFile_VaryingCost_0802022_372.csv,ok,optimal,12278726.17344449
ObjectiveFile_VaryingCost_0802022_373.csv,ok,optimal,12266856.883553099
ObjectiveFile_VaryingCost_0802022_374.csv,ok,optimal,12254987.593661703
ObjectiveFile_VaryingCost_0802022_375.csv,ok,optimal,12243118.303770307
ObjectiveFile_VaryingCost_0802022_376.csv,ok,optimal,12231249.013878914
ObjectiveFile_VaryingCost_0802022_377.csv,ok,optimal,12219379.723987516
ObjectiveFile_VaryingCost_0802022_378.csv,ok,optimal,12207510.43409612
ObjectiveFile_VaryingCost_0802022_379.csv,ok,optimal,12195641.144204726
ObjectiveFile_VaryingCost_0802022_38.csv,ok,optimal,17412473.57358577
ObjectiveFile_VaryingCost_0802022_380.csv,ok,optimal,12183771.85431333
ObjectiveFile_VaryingCost_0802022_381.csv,ok,optimal,12171902.564421935
ObjectiveFile_VaryingCost_0802022_382.csv,ok,optimal,12160033.274530541
ObjectiveFile_VaryingCost_0802022_383.csv,ok,optimal,12148163.98463915
ObjectiveFile_VaryingCost_0802022_384.csv,ok,optimal,12136294.694747752
ObjectiveFile_VaryingCost_0802022_385.csv,ok,optimal,12124425.404856354
ObjectiveFile_VaryingCost_0802022_386.csv,ok,optimal,12112556.11496496
ObjectiveFile_VaryingCost_0802022_387.csv,ok,optimal,12100798.778896177
ObjectiveFile_VaryingCost_0802022_388.csv,ok,optimal,12099971.711227005
ObjectiveFile_VaryingCost_0802022_389.csv,ok,optimal,12099144.643557834
ObjectiveFile_VaryingCost_0802022_39.csv,ok,optimal,17360878.752157204
ObjectiveFile_VaryingCost_0802022_390.csv,ok,optimal,12098317.57588866
ObjectiveFile_VaryingCost_0802022_391.csv,ok,optimal,12097490.508219488
ObjectiveFile_VaryingCost_0802022_392.csv,ok,optimal,12096663.440550314
ObjectiveFile_VaryingCost_0802022_393.csv,ok,optimal,12095836.372881139
