,Run,StandID,MgmtID,Mgmt_Cost
14,303,608,AWR,7.353383458646617
0,304,167S,PLSQ,0.0
1,304,167S,THNB,7.38095238095238
2,304,505,PLSQ,0.0
3,304,505,ASV,10.0
4,304,505,IFM,10.0
5,304,505,THNB,2.142857142857143
6,304,167N,PLSQ,0.0
7,304,167N,THNB,7.38095238095238
8,304,999,PLSQ,0.0
9,304,999,AWR,10.0
10,304,999,CAR,10.0
11,304,999,NAR,10.0
12,304,999,SAR,-0.5555555555555556
13,304,608,PLSQ,0.0
14,304,608,AWR,7.38095238095238
0,305,167S,PLSQ,0.0
1,305,167S,THNB,7.408521303258144
2,305,505,PLSQ,0.0
3,305,505,ASV,10.0
4,305,505,IFM,10.0
5,305,505,THNB,2.225563909774436
6,305,167N,PLSQ,0.0
7,305,167N,THNB,7.408521303258144
8,305,999,PLSQ,0.0
9,305,999,AWR,10.0
10,305,999,CAR,10.0
11,305,999,NAR,10.0
12,305,999,SAR,-0.4444444444444444
13,305,608,PLSQ,0.0
14,305,608,AWR,7.408521303258144
0,306,167S,PLSQ,0.0
1,306,167S,THNB,7.436090225563909
2,306,505,PLSQ,0.0
3,306,505,ASV,10.0
4,306,505,IFM,10.0
5,306,505,THNB,2.308270676691729
6,306,167N,PLSQ,0.0
7,306,167N,THNB,7.436090225563909
8,306,999,PLSQ,0.0
9,306,999,AWR,10.0
10,306,999,CAR,10.0
11,306,999,NAR,10.0
12,306,999,SAR,-0.33333333333333337
13,306,608,PLSQ,0.0
14,306,608,AWR,7.436090225563909
0,307,167S,PLSQ,0.0
1,307,167S,THNB,7.463659147869674
2,307,505,PLSQ,0.0
3,307,505,ASV,10.0
4,307,505,IFM,10.0
5,307,505,THNB,2.3909774436090223
6,307,167N,PLSQ,0.0
7,307,167N,THNB,7.463659147869674
8,307,999,PLSQ,0.0
9,307,999,AWR,10.0
10,307,999,CAR,10.0
11,307,999,NAR,10.0
12,307,999,SAR,-0.22222222222222232
13,307,608,PLSQ,0.0
14,307,608,AWR,7.463659147869674
0,308,167S,PLSQ,0.0
1,308,167S,THNB,7.491228070175438
2,308,505,PLSQ,0.0
3,308,505,ASV,10.0
4,308,505,IFM,10.0
5,308,505,THNB,2.4736842105263155
6,308,167N,PLSQ,0.0
7,308,167N,THNB,7.491228070175438
8,308,999,PLSQ,0.0
9,308,999,AWR,10.0
10,308,999,CAR,10.0
11,308,999,NAR,10.0
12,308,999,SAR,-0.11111111111111116
13,308,608,PLSQ,0.0
14,308,608,AWR,7.491228070175438
0,309,167S,PLSQ,0.0
1,309,167S,THNB,7.518796992481203
2,309,505,PLSQ,0.0
3,309,505,ASV,10.0
4,309,505,IFM,10.0
5,309,505,THNB,2.5563909774436087
6,309,167N,PLSQ,0.0
7,309,167N,THNB,7.518796992481203
8,309,999,PLSQ,0.0
9,309,999,AWR,10.0
10,309,999,CAR,10.0
11,309,999,NAR,10.0
12,309,999,SAR,0.0
13,309,608,PLSQ,0.0
14,309,608,AWR,7.518796992481203
0,310,167S,PLSQ,0.0
1,310,167S,THNB,7.546365914786968
2,310,505,PLSQ,0.0
3,310,505,ASV,10.0
4,310,505,IFM,10.0
5,310,505,THNB,2.6390977443609023
6,310,167N,PLSQ,0.0
7,310,167N,THNB,7.546365914786968
8,310,999,PLSQ,0.0
9,310,999,AWR,10.0
10,310,999,CAR,10.0
11,310,999,NAR,10.0
12,310,999,SAR,0.11111111111111116
13,310,608,PLSQ,0.0
14,310,608,AWR,7.546365914786968
0,311,167S,PLSQ,0.0
1,311,167S,THNB,7.573934837092731
2,311,505,PLSQ,0.0
3,311,505,ASV,10.0
4,311,505,IFM,10.0
5,311,505,THNB,2.7218045112781954
6,311,167N,PLSQ,0.0
7,311,167N,THNB,7.573934837092731
8,311,999,PLSQ,0.0
9,311,999,AWR,10.0
10,311,999,CAR,10.0
11,311,999,NAR,10.0
12,311,999,SAR,0.2222222222222221
13,311,608,PLSQ,0.0
14,311,608,AWR,7.573934837092731
0,312,167S,PLSQ,0.0
1,312,167S,THNB,7.601503759398495
2,312,505,PLSQ,0.0
3,312,505,ASV,10.0
4,312,505,IFM,10.0
5,312,505,THNB,2.8045112781954886
6,312,167N,PLSQ,0.0
7,312,167N,THNB,7.601503759398495
8,312,999,PLSQ,0.0
9,312,999,AWR,10.0
10,312,999,CAR,10.0
11,312,999,NAR,10.0
12,312,999,SAR,0.33333333333333326
13,312,608,PLSQ,0.0
14,312,608,AWR,7.601503759398495
0,313,167S,PLSQ,0.0
1,313,167S,THNB,7.62907268170426
2,313,505,PLSQ,0.0
3,313,505,ASV,10.0
4,313,505,IFM,10.0
5,313,505,THNB,2.887218045112782
6,313,167N,PLSQ,0.0
7,313,167N,THNB,7.62907268170426
8,313,999,PLSQ,0.0
9,313,999,AWR,10.0
10,313,999,CAR,10.0
11,313,999,NAR,10.0
12,313,999,SAR,0.4444444444444444
13,313,608,PLSQ,0.0
14,313,608,AWR,7.62907268170426
0,314,167S,PLSQ,0.0
1,314,167S,THNB,7.656641604010025
2,314,505,PLSQ,0.0
3,314,505,ASV,10.0
4,314,505,IFM,10.0
5,314,505,THNB,2.969924812030075
6,314,167N,PLSQ,0.0
7,314,167N,THNB,7.656641604010025
8,314,999,PLSQ,0.0
9,314,999,AWR,10.0
10,314,999,CAR,10.0
11,314,999,NAR,10.0
12,314,999,SAR,0.5555555555555554
13,314,608,PLSQ,0.0
14,314,608,AWR,7.656641604010025
0,315,167S,PLSQ,0.0
1,315,167S,THNB,7.684210526315789
2,315,505,PLSQ,0.0
3,315,505,ASV,10.0
4,315,505,IFM,10.0
5,315,505,THNB,3.052631578947368
6,315,167N,PLSQ,0.0
7,315,167N,THNB,7.684210526315789
8,315,999,PLSQ,0.0
9,315,999,AWR,10.0
10,315,999,CAR,10.0
11,315,999,NAR,10.0
12,315,999,SAR,0.6666666666666665
13,315,608,PLSQ,0.0
14,315,608,AWR,7.684210526315789
0,316,167S,PLSQ,0.0
1,316,167S,THNB,7.711779448621554
2,316,505,PLSQ,0.0
3,316,505,ASV,10.0
4,316,505,IFM,10.0
5,316,505,THNB,3.1353383458646613
6,316,167N,PLSQ,0.0
7,316,167N,THNB,7.711779448621554
8,316,999,PLSQ,0.0
9,316,999,AWR,10.0
10,316,999,CAR,10.0
11,316,999,NAR,10.0
12,316,999,SAR,0.7777777777777777
13,316,608,PLSQ,0.0
14,316,608,AWR,7.711779448621554
0,317,167S,PLSQ,0.0
1,317,167S,THNB,7.739348370927317
2,317,505,PLSQ,0.0
3,317,505,ASV,10.0
4,317,505,IFM,10.0
5,317,505,THNB,3.2180451127819545
6,317,167N,PLSQ,0.0
7,317,167N,THNB,7.739348370927317
8,317,999,PLSQ,0.0
9,317,999,AWR,10.0
10,317,999,CAR,10.0
11,317,999,NAR,10.0
12,317,999,SAR,0.8888888888888888
13,317,608,PLSQ,0.0
14,317,608,AWR,7.739348370927317
0,318,167S,PLSQ,0.0
1,318,167S,THNB,7.766917293233082
2,318,505,PLSQ,0.0
3,318,505,ASV,10.0
4,318,505,IFM,10.0
5,318,505,THNB,3.3007518796992477
6,318,167N,PLSQ,0.0
7,318,167N,THNB,7.766917293233082
8,318,999,PLSQ,0.0
9,318,999,AWR,10.0
10,318,999,CAR,10.0
11,318,999,NAR,10.0
12,318,999,SAR,1.0
13,318,608,PLSQ,0.0
14,318,608,AWR,7.766917293233082
0,319,167S,PLSQ,0.0
1,319,167S,THNB,7.794486215538846
2,319,505,PLSQ,0.0
3,319,505,ASV,10.0
4,319,505,IFM,10.0
5,319,505,THNB,3.383458646616541
6,319,167N,PLSQ,0.0
7,319,167N,THNB,7.794486215538846
8,319,999,PLSQ,0.0
9,319,999,AWR,10.0
10,319,999,CAR,10.0
11,319,999,NAR,10.0
12,319,999,SAR,1.1111111111111112
13,319,608,PLSQ,0.0
14,319,608,AWR,7.794486215538846
0,320,167S,PLSQ,0.0
1,320,167S,THNB,7.822055137844611
2,320,505,PLSQ,0.0
3,320,505,ASV,10.0
4,320,505,IFM,10.0
5,320,505,THNB,3.466165413533834
6,320,167N,PLSQ,0.0
7,320,167N,THNB,7.822055137844611
8,320,999,PLSQ,0.0
9,320,999,AWR,10.0
10,320,999,CAR,10.0
11,320,999,NAR,10.0
12,320,999,SAR,1.2222222222222223
13,320,608,PLSQ,0.0
14,320,608,AWR,7.822055137844611
0,321,167S,PLSQ,0.0
1,321,167S,THNB,7.849624060150376
2,321,505,PLSQ,0.0
3,321,505,ASV,10.0
4,321,505,IFM,10.0
5,321,505,THNB,3.548872180451127
6,321,167N,PLSQ,0.0
7,321,167N,THNB,7.849624060150376
8,321,999,PLSQ,0.0
9,321,999,AWR,10.0
10,321,999,CAR,10.0
11,321,999,NAR,10.0
12,321,999,SAR,1.333333333333333
13,321,608,PLSQ,0.0
14,321,608,AWR,7.849624060150376
0,322,167S,PLSQ,0.0
1,322,167S,THNB,7.87719298245614
2,322,505,PLSQ,0.0
3,322,505,ASV,10.0
4,322,505,IFM,10.0
5,322,505,THNB,3.6315789473684212
6,322,167N,PLSQ,0.0
7,322,167N,THNB,7.87719298245614
8,322,999,PLSQ,0.0
9,322,999,AWR,10.0
10,322,999,CAR,10.0
11,322,999,NAR,10.0
12,322,999,SAR,1.4444444444444442
13,322,608,PLSQ,0.0
14,322,608,AWR,7.87719298245614
0,323,167S,PLSQ,0.0
1,323,167S,THNB,7.904761904761905
2,323,505,PLSQ,0.0
3,323,505,ASV,10.0
4,323,505,IFM,10.0
5,323,505,THNB,3.7142857142857144
6,323,167N,PLSQ,0.0
7,323,167N,THNB,7.904761904761905
8,323,999,PLSQ,0.0
9,323,999,AWR,10.0
10,323,999,CAR,10.0
11,323,999,NAR,10.0
12,323,999,SAR,1.5555555555555554
13,323,608,PLSQ,0.0
14,323,608,AWR,7.904761904761905
0,324,167S,PLSQ,0.0
1,324,167S,THNB,7.932330827067668
2,324,505,PLSQ,0.0
3,324,505,ASV,10.0
4,324,505,IFM,10.0
5,324,505,THNB,3.7969924812030076
6,324,167N,PLSQ,0.0
7,324,167N,THNB,7.932330827067668
8,324,999,PLSQ,0.0
9,324,999,AWR,10.0
10,324,999,CAR,10.0
11,324,999,NAR,10.0
12,324,999,SAR,1.6666666666666665
13,324,608,PLSQ,0.0
14,324,608,AWR,7.932330827067668
0,325,167S,PLSQ,0.0
1,325,167S,THNB,7.959899749373433
2,325,505,PLSQ,0.0
3,325,505,ASV,10.0
4,325,505,IFM,10.0
5,325,505,THNB,3.8796992481203008
6,325,167N,PLSQ,0.0
7,325,167N,THNB,7.959899749373433
8,325,999,PLSQ,0.0
9,325,999,AWR,10.0
10,325,999,CAR,10.0
11,325,999,NAR,10.0
12,325,999,SAR,1.7777777777777777
13,325,608,PLSQ,0.0
14,325,608,AWR,7.959899749373433
0,326,167S,PLSQ,0.0
1,326,167S,THNB,7.987468671679197
2,326,505,PLSQ,0.0
3,326,505,ASV,10.0
4,326,505,IFM,10.0
5,326,505,THNB,3.962406015037594
6,326,167N,PLSQ,0.0
7,326,167N,THNB,7.987468671679197
8,326,999,PLSQ,0.0
9,326,999,AWR,10.0
10,326,999,CAR,10.0
11,326,999,NAR,10.0
12,326,999,SAR,1.8888888888888888
13,326,608,PLSQ,0.0
14,326,608,AWR,7.987468671679197
0,327,167S,PLSQ,0.0
1,327,167S,THNB,8.015037593984962
2,327,505,PLSQ,0.0
3,327,505,ASV,10.0
4,327,505,IFM,10.0
5,327,505,THNB,4.045112781954887
6,327,167N,PLSQ,0.0
7,327,167N,THNB,8.015037593984962
8,327,999,PLSQ,0.0
9,327,999,AWR,10.0
10,327,999,CAR,10.0
11,327,999,NAR,10.0
12,327,999,SAR,2.0
13,327,608,PLSQ,0.0
14,327,608,AWR,8.015037593984962
0,328,167S,PLSQ,0.0
1,328,167S,THNB,8.042606516290727
2,328,505,PLSQ,0.0
3,328,505,ASV,10.0
4,328,505,IFM,10.0
5,328,505,THNB,4.12781954887218
6,328,167N,PLSQ,0.0
7,328,167N,THNB,8.042606516290727
8,328,999,PLSQ,0.0
9,328,999,AWR,10.0
10,328,999,CAR,10.0
11,328,999,NAR,10.0
12,328,999,SAR,2.1111111111111107
13,328,608,PLSQ,0.0
14,328,608,AWR,8.042606516290727
0,329,167S,PLSQ,0.0
1,329,167S,THNB,8.070175438596491
2,329,505,PLSQ,0.0
3,329,505,ASV,10.0
4,329,505,IFM,10.0
5,329,505,THNB,4.2105263157894735
6,329,167N,PLSQ,0.0
7,329,167N,THNB,8.070175438596491
8,329,999,PLSQ,0.0
9,329,999,AWR,10.0
10,329,999,CAR,10.0
11,329,999,NAR,10.0
12,329,999,SAR,2.222222222222222
13,329,608,PLSQ,0.0
14,329,608,AWR,8.070175438596491
0,330,167S,PLSQ,0.0
1,330,167S,THNB,8.097744360902254
2,330,505,PLSQ,0.0
3,330,505,ASV,10.0
4,330,505,IFM,10.0
5,330,505,THNB,4.293233082706767
6,330,167N,PLSQ,0.0
7,330,167N,THNB,8.097744360902254
8,330,999,PLSQ,0.0
9,330,999,AWR,10.0
10,330,999,CAR,10.0
11,330,999,NAR,10.0
12,330,999,SAR,2.333333333333333
13,330,608,PLSQ,0.0
14,330,608,AWR,8.097744360902254
0,331,167S,PLSQ,0.0
1,331,167S,THNB,8.125313283208019
2,331,505,PLSQ,0.0
3,331,505,ASV,10.0
4,331,505,IFM,10.0
5,331,505,THNB,4.37593984962406
6,331,167N,PLSQ,0.0
7,331,167N,THNB,8.125313283208019
8,331,999,PLSQ,0.0
9,331,999,AWR,10.0
10,331,999,CAR,10.0
11,331,999,NAR,10.0
12,331,999,SAR,2.444444444444444
13,331,608,PLSQ,0.0
14,331,608,AWR,8.125313283208019
0,332,167S,PLSQ,0.0
1,332,167S,THNB,8.152882205513784
2,332,505,PLSQ,0.0
3,332,505,ASV,10.0
4,332,505,IFM,10.0
5,332,505,THNB,4.458646616541353
6,332,167N,PLSQ,0.0
7,332,167N,THNB,8.152882205513784
8,332,999,PLSQ,0.0
9,332,999,AWR,10.0
10,332,999,CAR,10.0
11,332,999,NAR,10.0
12,332,999,SAR,2.5555555555555554
13,332,608,PLSQ,0.0
14,332,608,AWR,8.152882205513784
0,333,167S,PLSQ,0.0
1,333,167S,THNB,8.180451127819548
2,333,505,PLSQ,0.0
3,333,505,ASV,10.0
4,333,505,IFM,10.0
5,333,505,THNB,4.541353383458646
6,333,167N,PLSQ,0.0
7,333,167N,THNB,8.180451127819548
8,333,999,PLSQ,0.0
9,333,999,AWR,10.0
10,333,999,CAR,10.0
11,333,999,NAR,10.0
12,333,999,SAR,2.6666666666666665
13,333,608,PLSQ,0.0
14,333,608,AWR,8.180451127819548
0,334,167S,PLSQ,0.0
1,334,167S,THNB,8.208020050125313
2,334,505,PLSQ,0.0
3,334,505,ASV,10.0
4,334,505,IFM,10.0
5,334,505,THNB,4.624060150375939
6,334,167N,PLSQ,0.0
7,334,167N,THNB,8.208020050125313
8,334,999,PLSQ,0.0
9,334,999,AWR,10.0
10,334,999,CAR,10.0
11,334,999,NAR,10.0
12,334,999,SAR,2.7777777777777777
13,334,608,PLSQ,0.0
14,334,608,AWR,8.208020050125313
0,335,167S,PLSQ,0.0
1,335,167S,THNB,8.235588972431078
2,335,505,PLSQ,0.0
3,335,505,ASV,10.0
4,335,505,IFM,10.0
5,335,505,THNB,4.7067669172932325
6,335,167N,PLSQ,0.0
7,335,167N,THNB,8.235588972431078
8,335,999,PLSQ,0.0
9,335,999,AWR,10.0
10,335,999,CAR,10.0
11,335,999,NAR,10.0
12,335,999,SAR,2.888888888888889
13,335,608,PLSQ,0.0
14,335,608,AWR,8.235588972431078
0,336,167S,PLSQ,0.0
1,336,167S,THNB,8.263157894736842
2,336,505,PLSQ,0.0
3,336,505,ASV,10.0
4,336,505,IFM,10.0
5,336,505,THNB,4.789473684210526
6,336,167N,PLSQ,0.0
7,336,167N,THNB,8.263157894736842
8,336,999,PLSQ,0.0
9,336,999,AWR,10.0
10,336,999,CAR,10.0
11,336,999,NAR,10.0
12,336,999,SAR,3.0
13,336,608,PLSQ,0.0
14,336,608,AWR,8.263157894736842
0,337,167S,PLSQ,0.0
1,337,167S,THNB,8.290726817042605
2,337,505,PLSQ,0.0
3,337,505,ASV,10.0
4,337,505,IFM,10.0
5,337,505,THNB,4.872180451127819
6,337,167N,PLSQ,0.0
7,337,167N,THNB,8.290726817042605
8,337,999,PLSQ,0.0
9,337,999,AWR,10.0
10,337,999,CAR,10.0
11,337,999,NAR,10.0
12,337,999,SAR,3.1111111111111107
13,337,608,PLSQ,0.0
14,337,608,AWR,8.290726817042605
0,338,167S,PLSQ,0.0
1,338,167S,THNB,8.31829573934837
2,338,505,PLSQ,0.0
3,338,505,ASV,10.0
4,338,505,IFM,10.0
5,338,505,THNB,4.954887218045112
6,338,167N,PLSQ,0.0
7,338,167N,THNB,8.31829573934837
8,338,999,PLSQ,0.0
9,338,999,AWR,10.0
10,338,999,CAR,10.0
11,338,999,NAR,10.0
12,338,999,SAR,3.2222222222222223
13,338,608,PLSQ,0.0
14,338,608,AWR,8.31829573934837
0,339,167S,PLSQ,0.0
1,339,167S,THNB,8.345864661654135
2,339,505,PLSQ,0.0
3,339,505,ASV,10.0
4,339,505,IFM,10.0
5,339,505,THNB,5.037593984962406
6,339,167N,PLSQ,0.0
7,339,167N,THNB,8.345864661654135
8,339,999,PLSQ,0.0
9,339,999,AWR,10.0
10,339,999,CAR,10.0
11,339,999,NAR,10.0
12,339,999,SAR,3.333333333333333
13,339,608,PLSQ,0.0
14,339,608,AWR,8.345864661654135
0,340,167S,PLSQ,0.0
1,340,167S,THNB,8.3734335839599
2,340,505,PLSQ,0.0
3,340,505,ASV,10.0
4,340,505,IFM,10.0
5,340,505,THNB,5.120300751879699
6,340,167N,PLSQ,0.0
7,340,167N,THNB,8.3734335839599
8,340,999,PLSQ,0.0
9,340,999,AWR,10.0
10,340,999,CAR,10.0
11,340,999,NAR,10.0
12,340,999,SAR,3.4444444444444446
13,340,608,PLSQ,0.0
14,340,608,AWR,8.3734335839599
0,341,167S,PLSQ,0.0
1,341,167S,THNB,8.401002506265664
2,341,505,PLSQ,0.0
3,341,505,ASV,10.0
4,341,505,IFM,10.0
5,341,505,THNB,5.203007518796992
6,341,167N,PLSQ,0.0
7,341,167N,THNB,8.401002506265664
8,341,999,PLSQ,0.0
9,341,999,AWR,10.0
10,341,999,CAR,10.0
11,341,999,NAR,10.0
12,341,999,SAR,3.5555555555555554
13,341,608,PLSQ,0.0
14,341,608,AWR,8.401002506265664
0,342,167S,PLSQ,0.0
1,342,167S,THNB,8.428571428571429
2,342,505,PLSQ,0.0
3,342,505,ASV,10.0
4,342,505,IFM,10.0
5,342,505,THNB,5.285714285714286
6,342,167N,PLSQ,0.0
7,342,167N,THNB,8.428571428571429
8,342,999,PLSQ,0.0
9,342,999,AWR,10.0
10,342,999,CAR,10.0
11,342,999,NAR,10.0
12,342,999,SAR,3.666666666666666
13,342,608,PLSQ,0.0
14,342,608,AWR,8.428571428571429
0,343,167S,PLSQ,0.0
1,343,167S,THNB,8.456140350877192
2,343,505,PLSQ,0.0
3,343,505,ASV,10.0
4,343,505,IFM,10.0
5,343,505,THNB,5.368421052631579
6,343,167N,PLSQ,0.0
7,343,167N,THNB,8.456140350877192
8,343,999,PLSQ,0.0
9,343,999,AWR,10.0
10,343,999,CAR,10.0
11,343,999,NAR,10.0
12,343,999,SAR,3.7777777777777777
13,343,608,PLSQ,0.0
14,343,608,AWR,8.456140350877192
0,344,167S,PLSQ,0.0
1,344,167S,THNB,8.483709273182956
2,344,505,PLSQ,0.0
3,344,505,ASV,10.0
4,344,505,IFM,10.0
5,344,505,THNB,5.451127819548872
6,344,167N,PLSQ,0.0
7,344,167N,THNB,8.483709273182956
8,344,999,PLSQ,0.0
9,344,999,AWR,10.0
10,344,999,CAR,10.0
11,344,999,NAR,10.0
12,344,999,SAR,3.8888888888888884
13,344,608,PLSQ,0.0
14,344,608,AWR,8.483709273182956
0,345,167S,PLSQ,0.0
1,345,167S,THNB,8.511278195488721
2,345,505,PLSQ,0.0
3,345,505,ASV,10.0
4,345,505,IFM,10.0
5,345,505,THNB,5.533834586466165
6,345,167N,PLSQ,0.0
7,345,167N,THNB,8.511278195488721
8,345,999,PLSQ,0.0
9,345,999,AWR,10.0
10,345,999,CAR,10.0
11,345,999,NAR,10.0
12,345,999,SAR,4.0
13,345,608,PLSQ,0.0
14,345,608,AWR,8.511278195488721
0,346,167S,PLSQ,0.0
1,346,167S,THNB,8.538847117794486
2,346,505,PLSQ,0.0
3,346,505,ASV,10.0
4,346,505,IFM,10.0
5,346,505,THNB,5.616541353383458
6,346,167N,PLSQ,0.0
7,346,167N,THNB,8.538847117794486
8,346,999,PLSQ,0.0
9,346,999,AWR,10.0
10,346,999,CAR,10.0
11,346,999,NAR,10.0
12,346,999,SAR,4.111111111111111
13,346,608,PLSQ,0.0
14,346,608,AWR,8.538847117794486
0,347,167S,PLSQ,0.0
1,347,167S,THNB,8.56641604010025
2,347,505,PLSQ,0.0
3,347,505,ASV,10.0
4,347,505,IFM,10.0
5,347,505,THNB,5.6992481203007515
6,347,167N,PLSQ,0.0
7,347,167N,THNB,8.56641604010025
8,347,999,PLSQ,0.0
9,347,999,AWR,10.0
10,347,999,CAR,10.0
11,347,999,NAR,10.0
12,347,999,SAR,4.222222222222222
13,347,608,PLSQ,0.0
14,347,608,AWR,8.56641604010025
0,348,167S,PLSQ,0.0
1,348,167S,THNB,8.593984962406015
2,348,505,PLSQ,0.0
3,348,505,ASV,10.0
4,348,505,IFM,10.0
5,348,505,THNB,5.781954887218045
6,348,167N,PLSQ,0.0
7,348,167N,THNB,8.593984962406015
8,348,999,PLSQ,0.0
9,348,999,AWR,10.0
10,348,999,CAR,10.0
11,348,999,NAR,10.0
12,348,999,SAR,4.333333333333333
13,348,608,PLSQ,0.0
14,348,608,AWR,8.593984962406015
0,349,167S,PLSQ,0.0
1,349,167S,THNB,8.621553884711778
2,349,505,PLSQ,0.0
3,349,505,ASV,10.0
4,349,505,IFM,10.0
5,349,505,THNB,5.864661654135338
6,349,167N,PLSQ,0.0
7,349,167N,THNB,8.621553884711778
8,349,999,PLSQ,0.0
9,349,999,AWR,10.0
10,349,999,CAR,10.0
11,349,999,NAR,10.0
12,349,999,SAR,4.444444444444444
13,349,608,PLSQ,0.0
14,349,608,AWR,8.621553884711778
0,350,167S,PLSQ,0.0
1,350,167S,THNB,8.649122807017543
2,350,505,PLSQ,0.0
3,350,505,ASV,10.0
4,350,505,IFM,10.0
5,350,505,THNB,5.947368421052631
6,350,167N,PLSQ,0.0
7,350,167N,THNB,8.649122807017543
8,350,999,PLSQ,0.0
9,350,999,AWR,10.0
10,350,999,CAR,10.0
11,350,999,NAR,10.0
12,350,999,SAR,4.555555555555555
13,350,608,PLSQ,0.0
14,350,608,AWR,8.649122807017543
0,351,167S,PLSQ,0.0
1,351,167S,THNB,8.676691729323307
2,351,505,PLSQ,0.0
3,351,505,ASV,10.0
4,351,505,IFM,10.0
5,351,505,THNB,6.030075187969924
6,351,167N,PLSQ,0.0
7,351,167N,THNB,8.676691729323307
8,351,999,PLSQ,0.0
9,351,999,AWR,10.0
10,351,999,CAR,10.0
11,351,999,NAR,10.0
12,351,999,SAR,4.666666666666666
13,351,608,PLSQ,0.0
14,351,608,AWR,8.676691729323307
0,352,167S,PLSQ,0.0
1,352,167S,THNB,8.704260651629072
2,352,505,PLSQ,0.0
3,352,505,ASV,10.0
4,352,505,IFM,10.0
5,352,505,THNB,6.112781954887217
6,352,167N,PLSQ,0.0
7,352,167N,THNB,8.704260651629072
8,352,999,PLSQ,0.0
9,352,999,AWR,10.0
10,352,999,CAR,10.0
11,352,999,NAR,10.0
12,352,999,SAR,4.777777777777778
13,352,608,PLSQ,0.0
14,352,608,AWR,8.704260651629072
0,353,167S,PLSQ,0.0
1,353,167S,THNB,8.731829573934837
2,353,505,PLSQ,0.0
3,353,505,ASV,10.0
4,353,505,IFM,10.0
5,353,505,THNB,6.1954887218045105
6,353,167N,PLSQ,0.0
7,353,167N,THNB,8.731829573934837
8,353,999,PLSQ,0.0
9,353,999,AWR,10.0
10,353,999,CAR,10.0
11,353,999,NAR,10.0
12,353,999,SAR,4.888888888888888
13,353,608,PLSQ,0.0
14,353,608,AWR,8.731829573934837
0,354,167S,PLSQ,0.0
1,354,167S,THNB,8.759398496240602
2,354,505,PLSQ,0.0
3,354,505,ASV,10.0
4,354,505,IFM,10.0
5,354,505,THNB,6.2781954887218046
6,354,167N,PLSQ,0.0
7,354,167N,THNB,8.759398496240602
8,354,999,PLSQ,0.0
9,354,999,AWR,10.0
10,354,999,CAR,10.0
11,354,999,NAR,10.0
12,354,999,SAR,5.0
13,354,608,PLSQ,0.0
14,354,608,AWR,8.759398496240602
0,355,167S,PLSQ,0.0
1,355,167S,THNB,8.786967418546366
2,355,505,PLSQ,0.0
3,355,505,ASV,10.0
4,355,505,IFM,10.0
5,355,505,THNB,6.360902255639098
6,355,167N,PLSQ,0.0
7,355,167N,THNB,8.786967418546366
8,355,999,PLSQ,0.0
9,355,999,AWR,10.0
10,355,999,CAR,10.0
11,355,999,NAR,10.0
12,355,999,SAR,5.111111111111111
13,355,608,PLSQ,0.0
14,355,608,AWR,8.786967418546366
0,356,167S,PLSQ,0.0
1,356,167S,THNB,8.81453634085213
2,356,505,PLSQ,0.0
3,356,505,ASV,10.0
4,356,505,IFM,10.0
5,356,505,THNB,6.443609022556391
6,356,167N,PLSQ,0.0
7,356,167N,THNB,8.81453634085213
8,356,999,PLSQ,0.0
9,356,999,AWR,10.0
10,356,999,CAR,10.0
11,356,999,NAR,10.0
12,356,999,SAR,5.222222222222221
13,356,608,PLSQ,0.0
14,356,608,AWR,8.81453634085213
0,357,167S,PLSQ,0.0
1,357,167S,THNB,8.842105263157894
2,357,505,PLSQ,0.0
3,357,505,ASV,10.0
4,357,505,IFM,10.0
5,357,505,THNB,6.526315789473684
6,357,167N,PLSQ,0.0
7,357,167N,THNB,8.842105263157894
8,357,999,PLSQ,0.0
9,357,999,AWR,10.0
10,357,999,CAR,10.0
11,357,999,NAR,10.0
12,357,999,SAR,5.333333333333333
13,357,608,PLSQ,0.0
14,357,608,AWR,8.842105263157894
0,358,167S,PLSQ,0.0
1,358,167S,THNB,8.869674185463658
2,358,505,PLSQ,0.0
3,358,505,ASV,10.0
4,358,505,IFM,10.0
5,358,505,THNB,6.609022556390977
6,358,167N,PLSQ,0.0
7,358,167N,THNB,8.869674185463658
8,358,999,PLSQ,0.0
9,358,999,AWR,10.0
10,358,999,CAR,10.0
11,358,999,NAR,10.0
12,358,999,SAR,5.444444444444444
13,358,608,PLSQ,0.0
14,358,608,AWR,8.869674185463658
0,359,167S,PLSQ,0.0
1,359,167S,THNB,8.897243107769423
2,359,505,PLSQ,0.0
3,359,505,ASV,10.0
4,359,505,IFM,10.0
5,359,505,THNB,6.69172932330827
6,359,167N,PLSQ,0.0
7,359,167N,THNB,8.897243107769423
8,359,999,PLSQ,0.0
9,359,999,AWR,10.0
10,359,999,CAR,10.0
11,359,999,NAR,10.0
12,359,999,SAR,5.555555555555555
13,359,608,PLSQ,0.0
14,359,608,AWR,8.897243107769423
0,360,167S,PLSQ,0.0
1,360,167S,THNB,8.924812030075188
2,360,505,PLSQ,0.0
3,360,505,ASV,10.0
4,360,505,IFM,10.0
5,360,505,THNB,6.774436090225564
6,360,167N,PLSQ,0.0
7,360,167N,THNB,8.924812030075188
8,360,999,PLSQ,0.0
9,360,999,AWR,10.0
10,360,999,CAR,10.0
11,360,999,NAR,10.0
12,360,999,SAR,5.666666666666666
13,360,608,PLSQ,0.0
14,360,608,AWR,8.924812030075188
0,361,167S,PLSQ,0.0
